,fov,spot_id,x,y
0,1.0,1.0,28608.3111111111,-18608.0
1,1.0,2.0,28608.3111111111,-19520.0
2,1.0,3.0,28608.3111111111,-20432.0
3,1.0,4.0,28608.3111111111,-21344.0
4,1.0,5.0,29702.7111111111,-18608.0
5,1.0,6.0,29702.7111111111,-19520.0
6,1.0,7.0,29702.7111111111,-20432.0
7,1.0,8.0,29702.7111111111,-21344.0
8,1.0,9.0,30797.1111111111,-18608.0
9,1.0,10.0,30797.1111111111,-19520.0
10,1.0,11.0,30797.1111111111,-20432.0
11,1.0,12.0,30797.1111111111,-21344.0
12,1.0,13.0,31891.5111111111,-18608.0
13,1.0,14.0,31891.5111111111,-19520.0
14,1.0,15.0,31891.5111111111,-20432.0
15,1.0,16.0,31891.5111111111,-21344.0
16,1.0,17.0,32985.9111111111,-18608.0
17,1.0,18.0,32985.9111111111,-19520.0
18,1.0,19.0,32985.9111111111,-20432.0
19,1.0,20.0,32985.9111111111,-21344.0
20,2.0,1.0,46447.2,32914.222222222204
21,2.0,2.0,46447.2,32002.222222222204
22,2.0,3.0,46447.2,31090.222222222204
23,2.0,4.0,46447.2,30178.222222222204
24,2.0,5.0,47541.6,32914.222222222204
25,2.0,6.0,47541.6,32002.222222222204
26,2.0,7.0,47541.6,31090.222222222204
27,2.0,8.0,47541.6,30178.222222222204
28,2.0,9.0,48636.0,32914.222222222204
29,2.0,10.0,48636.0,32002.222222222204
30,2.0,11.0,48636.0,31090.222222222204
31,2.0,12.0,48636.0,30178.222222222204
32,2.0,13.0,49730.399999999994,32914.222222222204
33,2.0,14.0,49730.399999999994,32002.222222222204
34,2.0,15.0,49730.399999999994,31090.222222222204
35,2.0,16.0,49730.399999999994,30178.222222222204
36,2.0,17.0,50824.799999999996,32914.222222222204
37,2.0,18.0,50824.799999999996,32002.222222222204
38,2.0,19.0,50824.799999999996,31090.222222222204
39,2.0,20.0,50824.799999999996,30178.222222222204
40,3.0,1.0,42636.088888888895,29264.2222222222
41,3.0,2.0,42636.088888888895,28352.2222222222
42,3.0,3.0,42636.088888888895,27440.2222222222
43,3.0,4.0,42636.088888888895,26528.2222222222
44,3.0,5.0,43730.488888888896,29264.2222222222
45,3.0,6.0,43730.488888888896,28352.2222222222
46,3.0,7.0,43730.488888888896,27440.2222222222
47,3.0,8.0,43730.488888888896,26528.2222222222
48,3.0,9.0,44824.8888888889,29264.2222222222
49,3.0,10.0,44824.8888888889,28352.2222222222
50,3.0,11.0,44824.8888888889,27440.2222222222
51,3.0,12.0,44824.8888888889,26528.2222222222
52,3.0,13.0,45919.28888888889,29264.2222222222
53,3.0,14.0,45919.28888888889,28352.2222222222
54,3.0,15.0,45919.28888888889,27440.2222222222
55,3.0,16.0,45919.28888888889,26528.2222222222
56,3.0,17.0,47013.68888888889,29264.2222222222
57,3.0,18.0,47013.68888888889,28352.2222222222
58,3.0,19.0,47013.68888888889,27440.2222222222
59,3.0,20.0,47013.68888888889,26528.2222222222
60,4.0,1.0,40347.2,25614.2222222222
61,4.0,2.0,40347.2,24702.2222222222
62,4.0,3.0,40347.2,23790.2222222222
