,fov,spot_id,x,y
0,1.0,1.0,59019.422222222194,-172902.444444444
1,1.0,2.0,59019.422222222194,-173814.444444444
2,1.0,3.0,59019.422222222194,-174726.444444444
3,1.0,4.0,59019.422222222194,-175638.444444444
4,1.0,5.0,60113.822222222196,-172902.444444444
5,1.0,6.0,60113.822222222196,-173814.444444444
6,1.0,7.0,60113.822222222196,-174726.444444444
7,1.0,8.0,60113.822222222196,-175638.444444444
8,1.0,9.0,61208.2222222222,-172902.444444444
9,1.0,10.0,61208.2222222222,-173814.444444444
10,1.0,11.0,61208.2222222222,-174726.444444444
11,1.0,12.0,61208.2222222222,-175638.444444444
12,1.0,13.0,62302.62222222219,-172902.444444444
13,1.0,14.0,62302.62222222219,-173814.444444444
14,1.0,15.0,62302.62222222219,-174726.444444444
15,1.0,16.0,62302.62222222219,-175638.444444444
16,1.0,17.0,63397.02222222219,-172902.444444444
17,1.0,18.0,63397.02222222219,-173814.444444444
18,1.0,19.0,63397.02222222219,-174726.444444444
19,1.0,20.0,63397.02222222219,-175638.444444444
20,2.0,1.0,56769.422222222194,-167852.444444444
21,2.0,2.0,56769.422222222194,-168764.444444444
22,2.0,3.0,56769.422222222194,-169676.444444444
23,2.0,4.0,56769.422222222194,-170588.444444444
24,2.0,5.0,57863.822222222196,-167852.444444444
25,2.0,6.0,57863.822222222196,-168764.444444444
26,2.0,7.0,57863.822222222196,-169676.444444444
27,2.0,8.0,57863.822222222196,-170588.444444444
28,2.0,9.0,58958.2222222222,-167852.444444444
29,2.0,10.0,58958.2222222222,-168764.444444444
30,2.0,11.0,58958.2222222222,-169676.444444444
31,2.0,12.0,58958.2222222222,-170588.444444444
32,2.0,13.0,60052.62222222219,-167852.444444444
33,2.0,14.0,60052.62222222219,-168764.444444444
34,2.0,15.0,60052.62222222219,-169676.444444444
35,2.0,16.0,60052.62222222219,-170588.444444444
36,2.0,17.0,61147.02222222219,-167852.444444444
37,2.0,18.0,61147.02222222219,-168764.444444444
38,2.0,19.0,61147.02222222219,-169676.444444444
39,2.0,20.0,61147.02222222219,-170588.444444444
40,3.0,1.0,42069.422222222194,-172124.666666667
41,3.0,2.0,42069.422222222194,-173036.666666667
42,3.0,3.0,42069.422222222194,-173948.666666667
43,3.0,4.0,42069.422222222194,-174860.666666667
44,3.0,5.0,43163.822222222196,-172124.666666667
45,3.0,6.0,43163.822222222196,-173036.666666667
46,3.0,7.0,43163.822222222196,-173948.666666667
47,3.0,8.0,43163.822222222196,-174860.666666667
48,3.0,9.0,44258.2222222222,-172124.666666667
49,3.0,10.0,44258.2222222222,-173036.666666667
50,3.0,11.0,44258.2222222222,-173948.666666667
51,3.0,12.0,44258.2222222222,-174860.666666667
52,3.0,13.0,45352.62222222219,-172124.666666667
53,3.0,14.0,45352.62222222219,-173036.666666667
54,3.0,15.0,45352.62222222219,-173948.666666667
55,3.0,16.0,45352.62222222219,-174860.666666667
56,3.0,17.0,46447.02222222219,-172124.666666667
57,3.0,18.0,46447.02222222219,-173036.666666667
58,3.0,19.0,46447.02222222219,-173948.666666667
59,3.0,20.0,46447.02222222219,-174860.666666667
60,4.0,1.0,25452.7555555556,-141874.666666667
61,4.0,2.0,25452.7555555556,-142786.666666667
62,4.0,3.0,25452.7555555556,-143698.666666667
63,4.0,4.0,25452.7555555556,-144610.666666667
64,4.0,5.0,26547.1555555556,-141874.666666667
65,4.0,6.0,26547.1555555556,-142786.666666667
66,4.0,7.0,26547.1555555556,-143698.666666667
67,4.0,8.0,26547.1555555556,-144610.666666667
68,4.0,9.0,27641.5555555556,-141874.666666667
69,4.0,10.0,27641.5555555556,-142786.666666667
70,4.0,11.0,27641.5555555556,-143698.666666667
71,4.0,12.0,27641.5555555556,-144610.666666667
72,4.0,13.0,28735.9555555556,-141874.666666667
73,4.0,14.0,28735.9555555556,-142786.666666667
74,4.0,15.0,28735.9555555556,-143698.666666667
75,4.0,16.0,28735.9555555556,-144610.666666667
76,4.0,17.0,29830.3555555556,-141874.666666667
77,4.0,18.0,29830.3555555556,-142786.666666667
78,4.0,19.0,29830.3555555556,-143698.666666667
79,4.0,20.0,29830.3555555556,-144610.666666667
80,5.0,1.0,20236.088888888902,-128724.666666667
81,5.0,2.0,20236.088888888902,-129636.666666667
82,5.0,3.0,20236.088888888902,-130548.666666667
83,5.0,4.0,20236.088888888902,-131460.666666667
84,5.0,5.0,21330.488888888904,-128724.666666667
85,5.0,6.0,21330.488888888904,-129636.666666667
86,5.0,7.0,21330.488888888904,-130548.666666667
87,5.0,8.0,21330.488888888904,-131460.666666667
88,5.0,9.0,22424.8888888889,-128724.666666667
89,5.0,10.0,22424.8888888889,-129636.666666667
90,5.0,11.0,22424.8888888889,-130548.666666667
91,5.0,12.0,22424.8888888889,-131460.666666667
92,5.0,13.0,23519.288888888903,-128724.666666667
93,5.0,14.0,23519.288888888903,-129636.666666667
94,5.0,15.0,23519.288888888903,-130548.666666667
95,5.0,16.0,23519.288888888903,-131460.666666667
96,5.0,17.0,24613.6888888889,-128724.666666667
97,5.0,18.0,24613.6888888889,-129636.666666667
98,5.0,19.0,24613.6888888889,-130548.666666667
99,5.0,20.0,24613.6888888889,-131460.666666667
100,6.0,1.0,17347.2,-125024.666666667
101,6.0,2.0,17347.2,-125936.666666667
102,6.0,3.0,17347.2,-126848.666666667
103,6.0,4.0,17347.2,-127760.666666667
104,6.0,5.0,18441.600000000002,-125024.666666667
105,6.0,6.0,18441.600000000002,-125936.666666667
106,6.0,7.0,18441.600000000002,-126848.666666667
107,6.0,8.0,18441.600000000002,-127760.666666667
108,6.0,9.0,19536.0,-125024.666666667
109,6.0,10.0,19536.0,-125936.666666667
110,6.0,11.0,19536.0,-126848.666666667
111,6.0,12.0,19536.0,-127760.666666667
112,6.0,13.0,20630.4,-125024.666666667
113,6.0,14.0,20630.4,-125936.666666667
114,6.0,15.0,20630.4,-126848.666666667
115,6.0,16.0,20630.4,-127760.666666667
116,6.0,17.0,21724.800000000003,-125024.666666667
117,6.0,18.0,21724.800000000003,-125936.666666667
118,6.0,19.0,21724.800000000003,-126848.666666667
119,6.0,20.0,21724.800000000003,-127760.666666667
120,7.0,1.0,13463.866666666701,-120069.111111111
121,7.0,2.0,13463.866666666701,-120981.111111111
122,7.0,3.0,13463.866666666701,-121893.111111111
123,7.0,4.0,13463.866666666701,-122805.111111111
124,7.0,5.0,14558.266666666701,-120069.111111111
125,7.0,6.0,14558.266666666701,-120981.111111111
126,7.0,7.0,14558.266666666701,-121893.111111111
127,7.0,8.0,14558.266666666701,-122805.111111111
128,7.0,9.0,15652.6666666667,-120069.111111111
129,7.0,10.0,15652.6666666667,-120981.111111111
130,7.0,11.0,15652.6666666667,-121893.111111111
131,7.0,12.0,15652.6666666667,-122805.111111111
132,7.0,13.0,16747.066666666702,-120069.111111111
133,7.0,14.0,16747.066666666702,-120981.111111111
134,7.0,15.0,16747.066666666702,-121893.111111111
135,7.0,16.0,16747.066666666702,-122805.111111111
136,7.0,17.0,17841.466666666704,-120069.111111111
137,7.0,18.0,17841.466666666704,-120981.111111111
138,7.0,19.0,17841.466666666704,-121893.111111111
139,7.0,20.0,17841.466666666704,-122805.111111111
