,fov,spot_id,x,y
0,13.0,1.0,-32480.577777777802,31186.4444444444
1,13.0,2.0,-32480.577777777802,30274.4444444444
2,13.0,3.0,-32480.577777777802,29362.4444444444
3,13.0,4.0,-32480.577777777802,28450.4444444444
4,13.0,5.0,-31386.1777777778,31186.4444444444
5,13.0,6.0,-31386.1777777778,30274.4444444444
6,13.0,7.0,-31386.1777777778,29362.4444444444
7,13.0,8.0,-31386.1777777778,28450.4444444444
8,13.0,9.0,-30291.777777777803,31186.4444444444
9,13.0,10.0,-30291.777777777803,30274.4444444444
10,13.0,11.0,-30291.777777777803,29362.4444444444
11,13.0,12.0,-30291.777777777803,28450.4444444444
12,13.0,13.0,-29197.3777777778,31186.4444444444
13,13.0,14.0,-29197.3777777778,30274.4444444444
14,13.0,15.0,-29197.3777777778,29362.4444444444
15,13.0,16.0,-29197.3777777778,28450.4444444444
16,13.0,17.0,-28102.9777777778,31186.4444444444
17,13.0,18.0,-28102.9777777778,30274.4444444444
18,13.0,19.0,-28102.9777777778,29362.4444444444
19,13.0,20.0,-28102.9777777778,28450.4444444444
20,14.0,1.0,-30263.911111111098,27536.4444444444
21,14.0,2.0,-30263.911111111098,26624.4444444444
22,14.0,3.0,-30263.911111111098,25712.4444444444
23,14.0,4.0,-30263.911111111098,24800.4444444444
24,14.0,5.0,-29169.511111111096,27536.4444444444
25,14.0,6.0,-29169.511111111096,26624.4444444444
26,14.0,7.0,-29169.511111111096,25712.4444444444
27,14.0,8.0,-29169.511111111096,24800.4444444444
28,14.0,9.0,-28075.1111111111,27536.4444444444
29,14.0,10.0,-28075.1111111111,26624.4444444444
30,14.0,11.0,-28075.1111111111,25712.4444444444
31,14.0,12.0,-28075.1111111111,24800.4444444444
32,14.0,13.0,-26980.711111111097,27536.4444444444
33,14.0,14.0,-26980.711111111097,26624.4444444444
34,14.0,15.0,-26980.711111111097,25712.4444444444
35,14.0,16.0,-26980.711111111097,24800.4444444444
36,14.0,17.0,-25886.3111111111,27536.4444444444
37,14.0,18.0,-25886.3111111111,26624.4444444444
38,14.0,19.0,-25886.3111111111,25712.4444444444
39,14.0,20.0,-25886.3111111111,24800.4444444444
40,15.0,1.0,-30869.4666666667,12736.44444444445
41,15.0,2.0,-30869.4666666667,11824.44444444445
42,15.0,3.0,-30869.4666666667,10912.44444444445
43,15.0,4.0,-30869.4666666667,10000.44444444445
44,15.0,5.0,-29775.0666666667,12736.44444444445
45,15.0,6.0,-29775.0666666667,11824.44444444445
46,15.0,7.0,-29775.0666666667,10912.44444444445
47,15.0,8.0,-29775.0666666667,10000.44444444445
48,15.0,9.0,-28680.6666666667,12736.44444444445
49,15.0,10.0,-28680.6666666667,11824.44444444445
50,15.0,11.0,-28680.6666666667,10912.44444444445
51,15.0,12.0,-28680.6666666667,10000.44444444445
52,15.0,13.0,-27586.2666666667,12736.44444444445
53,15.0,14.0,-27586.2666666667,11824.44444444445
54,15.0,15.0,-27586.2666666667,10912.44444444445
55,15.0,16.0,-27586.2666666667,10000.44444444445
56,15.0,17.0,-26491.866666666698,12736.44444444445
57,15.0,18.0,-26491.866666666698,11824.44444444445
58,15.0,19.0,-26491.866666666698,10912.44444444445
59,15.0,20.0,-26491.866666666698,10000.44444444445
60,16.0,1.0,-28836.1333333333,9069.777777777781
61,16.0,2.0,-28836.1333333333,8157.777777777781
62,16.0,3.0,-28836.1333333333,7245.777777777781
63,16.0,4.0,-28836.1333333333,6333.777777777781
64,16.0,5.0,-27741.733333333297,9069.777777777781
65,16.0,6.0,-27741.733333333297,8157.777777777781
66,16.0,7.0,-27741.733333333297,7245.777777777781
67,16.0,8.0,-27741.733333333297,6333.777777777781
68,16.0,9.0,-26647.3333333333,9069.777777777781
69,16.0,10.0,-26647.3333333333,8157.777777777781
70,16.0,11.0,-26647.3333333333,7245.777777777781
71,16.0,12.0,-26647.3333333333,6333.777777777781
72,16.0,13.0,-25552.933333333298,9069.777777777781
73,16.0,14.0,-25552.933333333298,8157.777777777781
74,16.0,15.0,-25552.933333333298,7245.777777777781
75,16.0,16.0,-25552.933333333298,6333.777777777781
76,16.0,17.0,-24458.533333333296,9069.777777777781
77,16.0,18.0,-24458.533333333296,8157.777777777781
78,16.0,19.0,-24458.533333333296,7245.777777777781
79,16.0,20.0,-24458.533333333296,6333.777777777781
80,17.0,1.0,-48247.244444444405,7919.777777777781
81,17.0,2.0,-48247.244444444405,7007.777777777781
82,17.0,3.0,-48247.244444444405,6095.777777777781
83,17.0,4.0,-48247.244444444405,5183.777777777781
84,17.0,5.0,-47152.8444444444,7919.777777777781
85,17.0,6.0,-47152.8444444444,7007.777777777781
86,17.0,7.0,-47152.8444444444,6095.777777777781
87,17.0,8.0,-47152.8444444444,5183.777777777781
88,17.0,9.0,-46058.4444444444,7919.777777777781
89,17.0,10.0,-46058.4444444444,7007.777777777781
90,17.0,11.0,-46058.4444444444,6095.777777777781
91,17.0,12.0,-46058.4444444444,5183.777777777781
92,17.0,13.0,-44964.04444444441,7919.777777777781
93,17.0,14.0,-44964.04444444441,7007.777777777781
94,17.0,15.0,-44964.04444444441,6095.777777777781
95,17.0,16.0,-44964.04444444441,5183.777777777781
96,17.0,17.0,-43869.644444444406,7919.777777777781
97,17.0,18.0,-43869.644444444406,7007.777777777781
98,17.0,19.0,-43869.644444444406,6095.777777777781
99,17.0,20.0,-43869.644444444406,5183.777777777781
100,18.0,1.0,-51025.0222222222,11575.33333333333
101,18.0,2.0,-51025.0222222222,10663.33333333333
102,18.0,3.0,-51025.0222222222,9751.33333333333
103,18.0,4.0,-51025.0222222222,8839.33333333333
104,18.0,5.0,-49930.6222222222,11575.33333333333
105,18.0,6.0,-49930.6222222222,10663.33333333333
106,18.0,7.0,-49930.6222222222,9751.33333333333
107,18.0,8.0,-49930.6222222222,8839.33333333333
108,18.0,9.0,-48836.2222222222,11575.33333333333
109,18.0,10.0,-48836.2222222222,10663.33333333333
110,18.0,11.0,-48836.2222222222,9751.33333333333
111,18.0,12.0,-48836.2222222222,8839.33333333333
112,18.0,13.0,-47741.8222222222,11575.33333333333
113,18.0,14.0,-47741.8222222222,10663.33333333333
114,18.0,15.0,-47741.8222222222,9751.33333333333
115,18.0,16.0,-47741.8222222222,8839.33333333333
116,18.0,17.0,-46647.4222222222,11575.33333333333
117,18.0,18.0,-46647.4222222222,10663.33333333333
118,18.0,19.0,-46647.4222222222,9751.33333333333
119,18.0,20.0,-46647.4222222222,8839.33333333333
120,19.0,1.0,-37252.8,20897.5555555556
121,19.0,2.0,-37252.8,19985.5555555556
122,19.0,3.0,-37252.8,19073.5555555556
123,19.0,4.0,-37252.8,18161.5555555556
124,19.0,5.0,-36158.4,20897.5555555556
125,19.0,6.0,-36158.4,19985.5555555556
126,19.0,7.0,-36158.4,19073.5555555556
127,19.0,8.0,-36158.4,18161.5555555556
128,19.0,9.0,-35064.0,20897.5555555556
129,19.0,10.0,-35064.0,19985.5555555556
130,19.0,11.0,-35064.0,19073.5555555556
131,19.0,12.0,-35064.0,18161.5555555556
132,19.0,13.0,-33969.600000000006,20897.5555555556
133,19.0,14.0,-33969.600000000006,19985.5555555556
134,19.0,15.0,-33969.600000000006,19073.5555555556
135,19.0,16.0,-33969.600000000006,18161.5555555556
136,19.0,17.0,-32875.200000000004,20897.5555555556
137,19.0,18.0,-32875.200000000004,19985.5555555556
138,19.0,19.0,-32875.200000000004,19073.5555555556
139,19.0,20.0,-32875.200000000004,18161.5555555556
