,fov,spot_id,x,y
0,1.0,1.0,2280.53333333333,139947.555555556
1,1.0,2.0,2280.53333333333,139035.555555556
2,1.0,3.0,2280.53333333333,138123.555555556
3,1.0,4.0,2280.53333333333,137211.555555556
4,1.0,5.0,3374.93333333333,139947.555555556
5,1.0,6.0,3374.93333333333,139035.555555556
6,1.0,7.0,3374.93333333333,138123.555555556
7,1.0,8.0,3374.93333333333,137211.555555556
8,1.0,9.0,4469.33333333333,139947.555555556
9,1.0,10.0,4469.33333333333,139035.555555556
10,1.0,11.0,4469.33333333333,138123.555555556
11,1.0,12.0,4469.33333333333,137211.555555556
12,1.0,13.0,5563.73333333333,139947.555555556
13,1.0,14.0,5563.73333333333,139035.555555556
14,1.0,15.0,5563.73333333333,138123.555555556
15,1.0,16.0,5563.73333333333,137211.555555556
16,1.0,17.0,6658.1333333333305,139947.555555556
17,1.0,18.0,6658.1333333333305,139035.555555556
18,1.0,19.0,6658.1333333333305,138123.555555556
19,1.0,20.0,6658.1333333333305,137211.555555556
20,2.0,1.0,7752.75555555556,139947.555555556
21,2.0,2.0,7752.75555555556,139035.555555556
22,2.0,3.0,7752.75555555556,138123.555555556
23,2.0,4.0,7752.75555555556,137211.555555556
24,2.0,5.0,8847.15555555556,139947.555555556
25,2.0,6.0,8847.15555555556,139035.555555556
26,2.0,7.0,8847.15555555556,138123.555555556
27,2.0,8.0,8847.15555555556,137211.555555556
28,2.0,9.0,9941.55555555556,139947.555555556
29,2.0,10.0,9941.55555555556,139035.555555556
30,2.0,11.0,9941.55555555556,138123.555555556
31,2.0,12.0,9941.55555555556,137211.555555556
32,2.0,13.0,11035.95555555556,139947.555555556
33,2.0,14.0,11035.95555555556,139035.555555556
34,2.0,15.0,11035.95555555556,138123.555555556
35,2.0,16.0,11035.95555555556,137211.555555556
36,2.0,17.0,12130.355555555561,139947.555555556
37,2.0,18.0,12130.355555555561,139035.555555556
38,2.0,19.0,12130.355555555561,138123.555555556
39,2.0,20.0,12130.355555555561,137211.555555556
40,3.0,1.0,13224.9777777778,139947.555555556
41,3.0,2.0,13224.9777777778,139035.555555556
42,3.0,3.0,13224.9777777778,138123.555555556
43,3.0,4.0,13224.9777777778,137211.555555556
44,3.0,5.0,14319.3777777778,139947.555555556
45,3.0,6.0,14319.3777777778,139035.555555556
46,3.0,7.0,14319.3777777778,138123.555555556
47,3.0,8.0,14319.3777777778,137211.555555556
48,3.0,9.0,15413.7777777778,139947.555555556
49,3.0,10.0,15413.7777777778,139035.555555556
50,3.0,11.0,15413.7777777778,138123.555555556
51,3.0,12.0,15413.7777777778,137211.555555556
52,3.0,13.0,16508.1777777778,139947.555555556
53,3.0,14.0,16508.1777777778,139035.555555556
54,3.0,15.0,16508.1777777778,138123.555555556
55,3.0,16.0,16508.1777777778,137211.555555556
56,3.0,17.0,17602.5777777778,139947.555555556
57,3.0,18.0,17602.5777777778,139035.555555556
