,fov,spot_id,x,y
0,1.0,1.0,2102.75555555556,129553.111111111
1,1.0,2.0,2102.75555555556,128641.111111111
2,1.0,3.0,2102.75555555556,127729.111111111
3,1.0,4.0,2102.75555555556,126817.111111111
4,1.0,5.0,3197.15555555556,129553.111111111
5,1.0,6.0,3197.15555555556,128641.111111111
6,1.0,7.0,3197.15555555556,127729.111111111
7,1.0,8.0,3197.15555555556,126817.111111111
8,1.0,9.0,4291.55555555556,129553.111111111
9,1.0,10.0,4291.55555555556,128641.111111111
10,1.0,11.0,4291.55555555556,127729.111111111
11,1.0,12.0,4291.55555555556,126817.111111111
12,1.0,13.0,5385.95555555556,129553.111111111
13,1.0,14.0,5385.95555555556,128641.111111111
14,1.0,15.0,5385.95555555556,127729.111111111
15,1.0,16.0,5385.95555555556,126817.111111111
16,1.0,17.0,6480.35555555556,129553.111111111
17,1.0,18.0,6480.35555555556,128641.111111111
18,1.0,19.0,6480.35555555556,127729.111111111
19,1.0,20.0,6480.35555555556,126817.111111111
20,2.0,1.0,8769.422222222222,135058.666666667
21,2.0,2.0,8769.422222222222,134146.666666667
22,2.0,3.0,8769.422222222222,133234.666666667
23,2.0,4.0,8769.422222222222,132322.666666667
24,2.0,5.0,9863.822222222221,135058.666666667
25,2.0,6.0,9863.822222222221,134146.666666667
26,2.0,7.0,9863.822222222221,133234.666666667
27,2.0,8.0,9863.822222222221,132322.666666667
28,2.0,9.0,10958.222222222223,135058.666666667
29,2.0,10.0,10958.222222222223,134146.666666667
30,2.0,11.0,10958.222222222223,133234.666666667
31,2.0,12.0,10958.222222222223,132322.666666667
32,2.0,13.0,12052.622222222222,135058.666666667
33,2.0,14.0,12052.622222222222,134146.666666667
34,2.0,15.0,12052.622222222222,133234.666666667
35,2.0,16.0,12052.622222222222,132322.666666667
36,2.0,17.0,13147.022222222222,135058.666666667
37,2.0,18.0,13147.022222222222,134146.666666667
38,2.0,19.0,13147.022222222222,133234.666666667
39,2.0,20.0,13147.022222222222,132322.666666667
40,3.0,1.0,12891.6444444444,138730.888888889
41,3.0,2.0,12891.6444444444,137818.888888889
42,3.0,3.0,12891.6444444444,136906.888888889
43,3.0,4.0,12891.6444444444,135994.888888889
44,3.0,5.0,13986.0444444444,138730.888888889
45,3.0,6.0,13986.0444444444,137818.888888889
46,3.0,7.0,13986.0444444444,136906.888888889
47,3.0,8.0,13986.0444444444,135994.888888889
48,3.0,9.0,15080.444444444402,138730.888888889
49,3.0,10.0,15080.444444444402,137818.888888889
50,3.0,11.0,15080.444444444402,136906.888888889
51,3.0,12.0,15080.444444444402,135994.888888889
52,3.0,13.0,16174.844444444401,138730.888888889
53,3.0,14.0,16174.844444444401,137818.888888889
54,3.0,15.0,16174.844444444401,136906.888888889
55,3.0,16.0,16174.844444444401,135994.888888889
56,3.0,17.0,17269.2444444444,138730.888888889
57,3.0,18.0,17269.2444444444,137818.888888889
58,3.0,19.0,17269.2444444444,136906.888888889
59,3.0,20.0,17269.2444444444,135994.888888889
60,4.0,1.0,19436.088888888902,142908.666666667
61,4.0,2.0,19436.088888888902,141996.666666667
62,4.0,3.0,19436.088888888902,141084.666666667
63,4.0,4.0,19436.088888888902,140172.666666667
64,4.0,5.0,20530.488888888904,142908.666666667
65,4.0,6.0,20530.488888888904,141996.666666667
66,4.0,7.0,20530.488888888904,141084.666666667
67,4.0,8.0,20530.488888888904,140172.666666667
68,4.0,9.0,21624.8888888889,142908.666666667
69,4.0,10.0,21624.8888888889,141996.666666667
70,4.0,11.0,21624.8888888889,141084.666666667
71,4.0,12.0,21624.8888888889,140172.666666667
72,4.0,13.0,22719.288888888903,142908.666666667
73,4.0,14.0,22719.288888888903,141996.666666667
74,4.0,15.0,22719.288888888903,141084.666666667
75,4.0,16.0,22719.288888888903,140172.666666667
76,4.0,17.0,23813.6888888889,142908.666666667
77,4.0,18.0,23813.6888888889,141996.666666667
78,4.0,19.0,23813.6888888889,141084.666666667
79,4.0,20.0,23813.6888888889,140172.666666667
80,5.0,1.0,24024.9777777778,146580.888888889
81,5.0,2.0,24024.9777777778,145668.888888889
82,5.0,3.0,24024.9777777778,144756.888888889
83,5.0,4.0,24024.9777777778,143844.888888889
84,5.0,5.0,25119.3777777778,146580.888888889
85,5.0,6.0,25119.3777777778,145668.888888889
86,5.0,7.0,25119.3777777778,144756.888888889
87,5.0,8.0,25119.3777777778,143844.888888889
88,5.0,9.0,26213.7777777778,146580.888888889
89,5.0,10.0,26213.7777777778,145668.888888889
90,5.0,11.0,26213.7777777778,144756.888888889
91,5.0,12.0,26213.7777777778,143844.888888889
92,5.0,13.0,27308.1777777778,146580.888888889
93,5.0,14.0,27308.1777777778,145668.888888889
94,5.0,15.0,27308.1777777778,144756.888888889
95,5.0,16.0,27308.1777777778,143844.888888889
96,5.0,17.0,28402.5777777778,146580.888888889
