,fov,spot_id,x,y
0,9.0,1.0,-27552.8,139447.555555556
1,9.0,2.0,-27552.8,138535.555555556
2,9.0,3.0,-27552.8,137623.555555556
3,9.0,4.0,-27552.8,136711.555555556
4,9.0,5.0,-26458.399999999998,139447.555555556
5,9.0,6.0,-26458.399999999998,138535.555555556
6,9.0,7.0,-26458.399999999998,137623.555555556
7,9.0,8.0,-26458.399999999998,136711.555555556
8,9.0,9.0,-25364.0,139447.555555556
9,9.0,10.0,-25364.0,138535.555555556
10,9.0,11.0,-25364.0,137623.555555556
11,9.0,12.0,-25364.0,136711.555555556
12,9.0,13.0,-24269.6,139447.555555556
13,9.0,14.0,-24269.6,138535.555555556
14,9.0,15.0,-24269.6,137623.555555556
15,9.0,16.0,-24269.6,136711.555555556
16,9.0,17.0,-23175.199999999997,139447.555555556
17,9.0,18.0,-23175.199999999997,138535.555555556
18,9.0,19.0,-23175.199999999997,137623.555555556
19,9.0,20.0,-23175.199999999997,136711.555555556
20,10.0,1.0,-29125.0222222222,144897.555555556
21,10.0,2.0,-29125.0222222222,143985.555555556
22,10.0,3.0,-29125.0222222222,143073.555555556
23,10.0,4.0,-29125.0222222222,142161.555555556
24,10.0,5.0,-28030.6222222222,144897.555555556
25,10.0,6.0,-28030.6222222222,143985.555555556
26,10.0,7.0,-28030.6222222222,143073.555555556
27,10.0,8.0,-28030.6222222222,142161.555555556
28,10.0,9.0,-26936.2222222222,144897.555555556
29,10.0,10.0,-26936.2222222222,143985.555555556
30,10.0,11.0,-26936.2222222222,143073.555555556
31,10.0,12.0,-26936.2222222222,142161.555555556
32,10.0,13.0,-25841.8222222222,144897.555555556
33,10.0,14.0,-25841.8222222222,143985.555555556
34,10.0,15.0,-25841.8222222222,143073.555555556
35,10.0,16.0,-25841.8222222222,142161.555555556
36,10.0,17.0,-24747.4222222222,144897.555555556
37,10.0,18.0,-24747.4222222222,143985.555555556
38,10.0,19.0,-24747.4222222222,143073.555555556
39,10.0,20.0,-24747.4222222222,142161.555555556
40,11.0,1.0,-29691.6888888889,148714.222222222
41,11.0,2.0,-29691.6888888889,147802.222222222
42,11.0,3.0,-29691.6888888889,146890.222222222
43,11.0,4.0,-29691.6888888889,145978.222222222
44,11.0,5.0,-28597.2888888889,148714.222222222
45,11.0,6.0,-28597.2888888889,147802.222222222
46,11.0,7.0,-28597.2888888889,146890.222222222
47,11.0,8.0,-28597.2888888889,145978.222222222
48,11.0,9.0,-27502.8888888889,148714.222222222
49,11.0,10.0,-27502.8888888889,147802.222222222
50,11.0,11.0,-27502.8888888889,146890.222222222
