,fov,spot_id,x,y
0,1.0,1.0,46974.9777777778,153214.222222222
1,1.0,2.0,46974.9777777778,152302.222222222
2,1.0,3.0,46974.9777777778,151390.222222222
3,1.0,4.0,46974.9777777778,150478.222222222
4,1.0,5.0,48069.3777777778,153214.222222222
5,1.0,6.0,48069.3777777778,152302.222222222
6,1.0,7.0,48069.3777777778,151390.222222222
7,1.0,8.0,48069.3777777778,150478.222222222
8,1.0,9.0,49163.7777777778,153214.222222222
9,1.0,10.0,49163.7777777778,152302.222222222
10,1.0,11.0,49163.7777777778,151390.222222222
11,1.0,12.0,49163.7777777778,150478.222222222
12,1.0,13.0,50258.1777777778,153214.222222222
13,1.0,14.0,50258.1777777778,152302.222222222
14,1.0,15.0,50258.1777777778,151390.222222222
15,1.0,16.0,50258.1777777778,150478.222222222
16,1.0,17.0,51352.5777777778,153214.222222222
17,1.0,18.0,51352.5777777778,152302.222222222
18,1.0,19.0,51352.5777777778,151390.222222222
19,1.0,20.0,51352.5777777778,150478.222222222
20,2.0,1.0,43747.2,160114.222222222
21,2.0,2.0,43747.2,159202.222222222
22,2.0,3.0,43747.2,158290.222222222
23,2.0,4.0,43747.2,157378.222222222
24,2.0,5.0,44841.6,160114.222222222
25,2.0,6.0,44841.6,159202.222222222
26,2.0,7.0,44841.6,158290.222222222
27,2.0,8.0,44841.6,157378.222222222
28,2.0,9.0,45936.0,160114.222222222
29,2.0,10.0,45936.0,159202.222222222
30,2.0,11.0,45936.0,158290.222222222
31,2.0,12.0,45936.0,157378.222222222
32,2.0,13.0,47030.399999999994,160114.222222222
33,2.0,14.0,47030.399999999994,159202.222222222
34,2.0,15.0,47030.399999999994,158290.222222222
35,2.0,16.0,47030.399999999994,157378.222222222
36,2.0,17.0,48124.799999999996,160114.222222222
37,2.0,18.0,48124.799999999996,159202.222222222
38,2.0,19.0,48124.799999999996,158290.222222222
39,2.0,20.0,48124.799999999996,157378.222222222
40,3.0,1.0,35102.755555555595,158558.666666667
41,3.0,2.0,35102.755555555595,157646.666666667
42,3.0,3.0,35102.755555555595,156734.666666667
43,3.0,4.0,35102.755555555595,155822.666666667
44,3.0,5.0,36197.1555555556,158558.666666667
45,3.0,6.0,36197.1555555556,157646.666666667
46,3.0,7.0,36197.1555555556,156734.666666667
47,3.0,8.0,36197.1555555556,155822.666666667
48,3.0,9.0,37291.5555555556,158558.666666667
49,3.0,10.0,37291.5555555556,157646.666666667
50,3.0,11.0,37291.5555555556,156734.666666667
